,Full_names,Stars,Num_Forks,Num_Commits,Topics,Size
978,adamghill/django-unicorn,1570,75,768,"['django', 'python', 'javascript', 'fullstack', 'frontend-framework']",3310
979,dora-team/fourkeys,1560,427,976,"['metrics', 'monitoring']",2797
980,nolar/kopf,1526,117,1685,"['kubernetes', 'kubernetes-operator', 'kubernetes-operators', 'python', 'python3', 'framework', 'asyncio', 'operator', 'operators', 'python-framework', 'kopf', 'admission-webhook', 'admission-controller', 'admission-controllers', 'operator-framework', 'kubernetes-concepts']",4314
981,lucidrains/lightweight-gan,1525,216,211,"['artificial-intelligence', 'deep-learning', 'generative-adversarial-network']",12515
982,microsoft/DeBERTa,1515,172,55,"['bert', 'deeplearning', 'representation-learning', 'roberta', 'language-model', 'natural-language-understanding', 'self-attention', 'transformer-encoder']",243
983,tianweiy/CenterPoint,1515,392,107,[],6094
984,elastic/detection-rules,1482,360,1428,[],59588
985,ccyanxyz/uniswap-arbitrage-analysis,1479,445,11,"['uniswap', 'arbitrage', 'defi', 'flashloan']",2691
986,bram2w/baserow,1479,166,2315,"['online-database', 'no-code', 'airtable', 'database', 'airtable-alternative', 'postgresql', 'restful-api', 'low-code', 'no-code-database', 'spreadsheet', 'self-hosted']",160702
987,lyrebird-voice-changer/lyrebird,1473,90,79,"['application', 'gtk', 'linux', 'python', 'voice', 'voice-changer']",490
988,divelab/DIG,1446,232,1003,"['deep-learning', 'graph-neural-network', 'graph-generation', 'explainable-ml', 'self-supervised-learning', '3d-graph']",223467
989,neuralmagic/deepsparse,1414,86,631,"['ml', 'machinelearning', 'pytorch', 'tensorflow', 'onnx', 'deepsparse-engine', 'sparsified-models', 'sparsification-recipe', 'inference', 'computer-vision', 'object-detection', 'pruning', 'quantization', 'pretrained-models', 'nlp', 'auto-ml', 'cpus', 'yolov3', 'sparsification', 'cpu-inference-api']",137993
990,thu-coai/CDial-GPT,1391,214,51,"['dialogue', 'pytorch', 'gpt', 'gpt-2', 'lccc', 'text-generation']",745
991,HiLab-git/SSL4MIS,1390,289,466,['semi-supervised-learning'],599
992,m4ll0k/SecretFinder,1381,293,14,[],67
993,palahsu/DDoS-Ripper,1375,327,34,"['ddos-attacks', 'ddos-tool', 'ddos-attack-tools', 'ddos-protection', 'ddos', 'ddos-attack-tool', 'denial-of-service', 'attack-defense', 'deface-website', 'hacking-tools', 'hacking-tool', 'ddos-ripper', 'ddos-attack', 'internet-traffic', 'protection', 'web-security', 'security', 'attack-server', 'sql-injection', 'linux-tools']",913
994,Lightning-AI/torchmetrics,1355,289,1206,"['python', 'data-science', 'machine-learning', 'pytorch', 'deep-learning', 'metrics', 'analyses']",7902
995,Music-and-Culture-Technology-Lab/omnizart,1354,77,600,"['music-transcription', 'drum-transcription', 'vocal', 'beat-tracking', 'chord', 'music-information-retrieval']",76096
996,snakers4/silero-vad,1353,187,295,"['voice-detection', 'voice-recognition', 'voice-commands', 'language-classifier', 'pytorch', 'onnx', 'voice-activity-detection', 'voice-control']",90679
997,mlech26l/ncps,1332,225,104,"['ncp', 'recurrent-neural-network', 'nature-machine-intelligence', 'tensorflow', 'keras', 'cfc']",5790
998,sting8k/BurpSuite_403Bypasser,1331,189,27,[],117
999,opencve/opencve,1331,155,124,"['cve', 'security', 'vulnerabilities', 'security-tools', 'nvd', 'python']",6533
1000,snap-stanford/GraphGym,1327,160,75,[],11332
1001,fkxxyz/rime-cloverpinyin,1321,109,43,"['rime', 'pinyin', 'schema', 'fcitx']",56
1002,lucidrains/alphafold2,1320,222,538,"['artificial-intelligence', 'deep-learning', 'protein-folding', 'attention-mechanism']",20253
1003,davda54/sam,1311,169,57,"['optimizer', 'pytorch', 'sam', 'sharpness-aware']",657
1004,UN-GCPDS/qt-material,1302,168,243,"['pyqt5', 'pyqt6', 'pyside2', 'pyside6', 'pyqt', 'pyside']",84384
1005,collerek/ormar,1296,61,1175,"['orm', 'sqlalchemy', 'async-orm', 'python-orm', 'fastapi', 'pydantic', 'alembic', 'databases']",5548
1006,sodadata/soda-core,1263,126,508,"['data-testing', 'data-monitoring', 'data-quality', 'data-quality-monitoring', 'data-unit-tests', 'data-engineering', 'data-pipeline-monitoring', 'data-science', 'python', 'airflow', 'airflow-operators', 'data-observability', 'data-profiling', 'metrics', 'monitoring', 'data-quality-framework', 'data-reliability', 'data-analytics']",1969
1007,microsoft/CodeBERT,1250,301,119,[],50712
1008,isl-org/Open3D-ML,1248,237,548,"['3d-perception', 'datasets', 'pretrained-models', 'lidar', 'rgbd', 'tensorflow', 'pytorch', 'visualization', 'semantic-segmentation', 'object-detection', '3d-object-detection']",47892
1009,w5teams/w5,1248,185,51,"['soar', 'hacking', 'w5', 'w5soar', 'tools', 'hack', 'security', 'security-tools', 'security-automation', 'hacker', 'python3', 'automation', 'python-script', 'security-audit', 'devops', 'shuffle', 'walkoff']",92927
1010,google-research/torchsde,1239,148,157,"['deep-learning', 'deep-neural-networks', 'pytorch', 'dynamical-systems', 'differential-equations', 'stochastic-processes', 'stochastic-differential-equations', 'stochastic-volatility-models', 'neural-differential-equations']",4418
1011,rashevskyv/dbi,1232,65,79,[],589
1012,ycd/manage-fastapi,1218,87,223,"['fastapi', 'boilerplate', 'cli', 'project-generator', 'mongodb', 'postgresql', 'sqlite', 'mysql', 'tortoise-orm', 'databases', 'project-management-tool', 'project-management']",4669
1013,bytedance/piano_transcription,1214,158,73,[],6532
1014,ddgth/cf2dns,1205,999,60,[],96
1015,neuraloperator/neuraloperator,1203,359,82,"['neural-operator', 'pde', 'neural-operators', 'partial-differential-equations', 'pytorch', 'tensor-methods', 'fourier-neural-operator', 'fno', 'tensorization', 'tensorly', 'uno']",42895
1016,facebookresearch/denoiser,1198,238,73,[],76124
1017,google/uncertainty-baselines,1194,169,1125,"['bayesian-methods', 'deep-learning', 'machine-learning', 'data-science', 'tensorflow', 'neural-networks', 'statistics', 'probabilistic-programming']",7426
1018,jik876/hifi-gan,1194,323,11,"['speech-synthesis', 'gan', 'text-to-speech', 'tts', 'deep-learning', 'hifi-gan', 'pytorch', 'vocoder']",620
1019,TeamVanced/Vanced,1177,390,111,[],70470
1020,mit-han-lab/data-efficient-gans,1177,163,96,"['gans', 'pytorch', 'tensorflow', 'data-efficient', 'generative-adversarial-network', 'image-generation', 'neurips-2020']",35544
1021,haotian-liu/yolact_edge,1171,252,87,"['realtime', 'real-time', 'instance-segmentation', 'yolactedge', 'pytorch', 'edge-devices']",24612
1022,theAIGuysCode/yolov4-deepsort,1164,626,22,"['yolov4', 'yolov4-deepsort', 'deep-sort', 'object-tracker', 'tensorflow', 'object-tracking', 'object-detection']",78683
1023,Baiyuetribe/kamiFaka,1160,356,320,"['faka', 'vue3', 'flask', 'stisla', 'jwt-authentication', 'smtp', 'ui-stisla', 'mysql', 'pwd', 'vuejs', 'heroku']",39842
1024,mandiant/speakeasy,1158,206,540,"['malware-analysis', 'emulation', 'gsoc-2023']",1175
1025,ming024/FastSpeech2,1156,381,33,[],338231
1026,zhm-real/MotionPlanning,1153,367,116,"['hybrid-astar', 'state-lattice-planner', 'pure-pursuit', 'rear-wheel-feedback', 'front-wheel-feedback', 'stanley-controller', 'mpc', 'autonomous-vehicles', 'stanley', 'lqr', 'frenet-frames', 'tracking', 'pathplanning', 'motion-planning-algorithms', 'path-tracking']",23932
1027,xuan32546/IOS13-SimulateTouch,1151,244,96,"['touch-simulation', 'touch-events', 'touchscreen-control', 'ios']",22073
1028,capitalone/DataProfiler,1148,104,548,"['python', 'privacy', 'pii', 'npi', 'nlp', 'data-science', 'gdpr', 'data-analysis', 'data-labels', 'avro', 'dataprofiling', 'sensitive-data', 'security', 'pandas', 'csv', 'tabular-data', 'dataset', 'network-data', 'graph-data', 'machine-learning']",29452
1029,DLLXW/data-science-competition,1142,445,175,[],4923
1030,google/atheris,1138,96,206,[],496
1031,gradslam/gradslam,1138,134,99,"['slam', 'deep-learning', 'machine-learning', 'robotics', '3d-reconstruction']",74053
1032,starkware-libs/cairo-lang,1137,186,46,[],2996
1033,PaddlePaddle/PaddleVideo,1134,335,2888,"['video-recognition', 'tsm', 'slowfast', 'tsn', 'bmn', 'action-recognition', 'youtube-8m', 'kinetics400', 'video-understanding', 'activitynet', 'action-detection', 'temporal-action-detection', 'action-localization', 'ava', 'actbert', 'pp-tsm', 'videotag', 'st-gcn', 't2vlad']",110920
1034,deepmind/jraph,1134,72,103,"['graph-neural-networks', 'jax', 'machine-learning', 'deep-learning']",243
1035,kotartemiy/pygooglenews,1132,107,15,"['news', 'google', 'rss', 'python', 'data-science']",3990
1036,abhishekkrthakur/tez,1131,140,144,"['tez', 'pytorch', 'deep-learning', 'deep-neural-networks', 'neural-networks']",265
1037,HashPals/Search-That-Hash,1117,83,363,"['hash', 'hashcat', 'john', 'cracks', 'hacking', 'hacking-tool', 'infosec', 'tool', 'cybersecurity']",3678
1038,SleepyBag/Statistical-Learning-Methods,1116,273,121,[],129
1039,anufrievroman/calcure,1110,28,198,"['calendar', 'python3', 'terminal', 'task-manager', 'tui', 'todo']",2183
1040,ldrolez/free-midi-chords,1110,79,30,[],55
1041,sxyu/pixel-nerf,1108,169,58,[],2864
1042,ppbibo/PentesterSpecialDict,1094,230,75,"['dictionary', 'hacker', 'fuzzing', 'fuzz', 'pentest', 'pentester', 'burp', 'burp-dict', 'passwords', 'blast', 'boom', 'dns', 'dns-dict', 'domain-dict', 'username']",55299
1043,RobertCraigie/prisma-client-py,1072,45,748,"['python', 'orm', 'database', 'prisma', 'postgresql', 'mysql', 'sqlite', 'typing', 'pydantic', 'mongodb', 'asyncio', 'python37', 'python38', 'python39', 'python310', 'python-types', 'type-hints']",21368
1044,deepmind/optax,1070,105,578,[],1162
1045,meeb/tubesync,1065,74,444,"['youtube', 'youtube-dl', 'pvr', 'media-server', 'plex', 'tubesync']",5023
1046,Opticos/GWSL-Source,1063,63,197,"['premade-binaries', 'microsoft-store', 'donations', 'gwsl-source', 'xserver', 'windows-10', 'wsl', 'wsl2', 'wsl2-forwarding-port', 'bashonwindows']",133177
1047,binance/binance-public-data,1061,373,51,[],6654
1048,RimoChan/unvcode,1059,38,15,[],9678
1049,awtkns/fastapi-crudrouter,1056,121,498,"['fastapi', 'code-generation', 'crud', 'api', 'swagger-ui', 'redoc', 'fastapi-crudrouter', 'crud-routes', 'rest', 'web', 'python', 'python3', 'sql', 'framework', 'async', 'asyncio', 'openapi-route', 'openapi']",1368
1050,yinboc/liif,1054,126,21,"['machine-learning', 'super-resolution', 'pytorch', 'implicit-neural-representation']",65
1051,se2p/pynguin,1054,54,3098,"['python', 'testing-tools', 'test-generation', 'test-generator', 'search-based-software-testing']",4858
1052,MilesCranmer/PySR,1053,110,1771,"['symbolic-regression', 'machine-learning', 'python', 'julia', 'distributed', 'genetic-algorithm', 'automl', 'numpy']",3958
1053,google-research/multilingual-t5,1046,113,60,[],84
1054,maudzung/Complex-YOLOv4-Pytorch,1046,225,135,"['yolov4', 'object-detection', 'real-time', 'multiprocessing', 'data-parallel-computing', 'lidar', 'lidar-point-cloud', 'complex-yolo', '3d-object-detection', 'mish', 'mosaic', 'rotated-boxes', 'giou', 'rotated-boxes-iou']",6836
1055,athul/waka-readme,1042,258,141,"['wakatime', 'readme', 'profile-page']",277
1056,blacklanternsecurity/writehat,1039,196,50,[],16734
1057,Ildaron/Laser_control,1037,101,252,"['galvanometer', 'laser', 'mosquito', 'deep-learning', 'kill-mosquito', 'triangulation', 'machine-vision', 'opencv', 'darknet-yolo', 'raspberry-pi', 'weedcontrol']",59070
1058,intel/neural-compressor,1027,162,2621,"['low-precision', 'pruning', 'sparsity', 'auto-tuning', 'knowledge-distillation', 'quantization', 'quantization-aware-training', 'post-training-quantization', 'deep-learning']",429888
1059,ssh-mitm/ssh-mitm,1025,108,1170,"['ssh', 'ssh-server', 'ssh-client', 'mitmproxy', 'mitm-server', 'mitm-attacks', 'security-audit', 'security-tools', 'mitm', 'proxy', 'ssh-mitm', 'sftp', 'scp', 'security']",100068
1060,Lucifer1993/SatanSword,1023,195,24,"['vulnerability-scanners', 'security-tools', 'fingerprinting', 'poc', 'pentest-tool', 'vulnerability-detection']",88691
1061,guoday/Tencent2020_Rank1st,1022,315,27,[],1015
1062,facebookresearch/DomainBed,1022,225,175,[],1074
1063,corkami/mitra,1018,64,76,"['binary-polyglots', 'polyglots']",7808
1064,pfnet/pfrl,1018,136,410,[],15478
1065,dirkjanm/CVE-2020-1472,1014,265,12,[],28
1066,abhishek-ch/around-dataengineering,1012,214,312,"['data-engineering', 'machine-learning', 'airflow', 'datascience', 'spark', 'mlops', 'devops', 'infrastructure']",12774
1067,QIN2DIM/V2RayCloudSpider,1008,217,148,"['selenium', 'python3', 'flask', 'spider', 'chromedriver', 'v2rss']",245112
1068,Textualize/textual,18696,546,5847,"['terminal', 'python', 'tui', 'rich', 'cli', 'framework']",194639
1069,unifyai/ivy,10144,3694,11835,"['python', 'machine-learning', 'deep-learning', 'neural-network', 'gpu', 'autograd', 'ivy', 'abstraction', 'template', 'tensorflow', 'pytorch', 'mxnet', 'numpy', 'jax']",143493
1070,TomSchimansky/CustomTkinter,6841,707,536,"['python', 'ui', 'ui-design', 'tkinter', 'tkinter-gui', 'user-interface', 'modern', 'modern-ui', 'python-ui', 'custom', 'dark-theme', 'dark-mode', 'macos', 'windows-11', 'frontend-app', 'gui', 'windows', 'python3', 'dpi-scaling', 'highdpi']",151176
1071,bilibili/ailab,5003,532,93,[],15141
1072,replicate/cog,4445,239,1002,"['containers', 'cuda', 'deep-learning', 'docker', 'machine-learning', 'pytorch', 'tensorflow']",2786
1073,searxng/searxng,4406,658,7148,"['metasearch-engine', 'metasearch', 'search', 'python', 'hacktoberfest', 'searxng']",40691
1074,openai/guided-diffusion,3730,464,12,[],28
1075,zauberzeug/nicegui,3483,142,2494,"['gui', 'python', 'webapp', 'robotics', 'toolkit', 'frontend', 'interaction', 'scripting', 'interface', 'interfaces', 'website']",21331
1076,jaywalnut310/vits,3154,466,12,"['tts', 'text-to-speech', 'pytorch', 'deep-learning', 'speech-synthesis']",3423
1077,tobymao/sqlglot,3046,261,2364,"['translation', 'transpiler', 'sql', 'python', 'parser', 'optimizer', 'bigquery', 'duckdb', 'hive', 'mysql', 'postgres', 'presto', 'snowflake', 'spark', 'sqlite', 'sqlparser', 'trino', 'tsql', 'clickhouse', 'redshift']",28253
1078,HibiKier/zhenxun_bot,2868,576,1394,"['qqbot', 'nonebot', 'nonebot2']",221025
1079,itcharge/LeetCode-Py,2773,551,2441,"['leetcode', 'python', 'data-structure', 'algorithms', 'data-structures', 'leetcode-solutions', 'leetcode-python', 'interviews', 'algorithm', 'acm-icpc', 'algo', 'leetcode-py', 'interview', 'algorithms-datastructures']",5458
1080,AsahiLinux/m1n1,2727,133,1885,[],2831
1081,Johnserf-Seed/TikTokDownload,2626,639,374,"['douyin', 'tiktok', 'api', 'python', 'utools', 'plugin']",625
1082,lxgr-linux/pokete,2601,118,1950,"['game', 'pokemon', 'console-game', 'linux', 'python', 'terminal', 'terminal-game', 'cli-game']",245150
1083,obss/sahi,2513,382,459,"['object-detection', 'instance-segmentation', 'computer-vision', 'small-object-detection', 'large-image', 'mmdetection', 'pytorch', 'python', 'yolov5', 'coco', 'detectron2', 'deep-learning', 'machine-learning', 'remote-sensing', 'huggingface', 'fiftyone', 'satellite', 'tiling', 'merge', 'explainable-ai']",60307
1084,zju3dv/EasyMocap,2461,323,171,[],67305
1085,freemocap/freemocap,2459,191,894,[],301431
1086,TeamUltroid/Ultroid,2450,8317,135,"['telegram', 'userbot', 'telethon', 'ultroid', 'teamultroid', 'telegram-userbot', 'telegrammusicbot', 'telegramvc', 'python', 'pytgcalls', 'python3', 'telegram-bot', 'multilanguage-support', 'hacktoberfest', 'bot']",10361
1087,alpa-projects/alpa,2242,268,658,"['deep-learning', 'machine-learning', 'compiler', 'distributed-training', 'high-performance-computing', 'alpa', 'jax', 'distributed-computing', 'llm', 'auto-parallelization']",7435
1088,tonquer/picacg-qt,2213,141,275,"['waifu2x', 'picacomic', 'bika', 'picacg', 'pyside6', 'qt6', 'pyqt6', 'r18', 'doujinshi', 'comic', 'qt']",433629
1089,Justin62628/Squirrel-RIFE,2041,140,185,"['rife', 'videoframeinterpolation', 'video', 'interpolation', 'animation', 'smooth', 'slomo']",5547
1090,nadermx/backgroundremover,2018,247,74,"['background-remover', 'backgroundremover', 'removebackground', 'remove-background', 'remove-background-image', 'remove-background-video', 'background-removal', 'python', 'video', 'pytorch', 'video-editing', 'photo-editing']",333474
1091,TakWolf/ark-pixel-font,1984,44,619,"['fonts', 'pixel', 'cjk', 'chinese', 'chinese-simplified', 'chinese-translation', 'japanese', 'korean', 'font', 'game', 'pixel-font', 'bitmap-font', 'bitmap-fonts', 'pixel-fonts', 'typeface']",10962
1092,argilla-io/argilla,1777,165,1564,"['python', 'data-science', 'human-in-the-loop', 'natural-language-processing', 'mlops', 'artificial-intelligence', 'knowledge-graph', 'developer-tools', 'text-labeling', 'annotation-tool', 'nlp', 'machine-learning', 'active-learning', 'weak-supervision', 'weakly-supervised-learning', 'spacy', 'text-classification', 'dataops', 'text-annotation', 'hacktoberfest']",485221
1093,AdminTurnedDevOps/DevOps-The-Hard-Way-AWS,1736,719,111,[],224
1094,KoboldAI/KoboldAI-Client,1733,172,1872,[],14471
1095,XuehaiPan/nvitop,1732,63,679,"['nvidia', 'nvidia-smi', 'monitoring-tool', 'gpu-monitoring', 'curses', 'console', 'gpu', 'top', 'cuda', 'process-monitoring', 'resource-monitor', 'nvml', 'command-line-tool', 'monitoring', 'htop']",1431
1096,thewhiteh4t/nexfil,1709,180,43,"['osint', 'username', 'python', 'fast', 'cybersecurity', 'open-source-intelligence']",138
1097,mindee/doctr,1694,223,692,"['ocr', 'deep-learning', 'document-recognition', 'tensorflow2', 'text-detection-recognition', 'text-detection', 'text-recognition', 'optical-character-recognition', 'pytorch']",42159
1098,google/BIG-bench,1688,415,5888,[],946785
1099,Lightning-Universe/lightning-flash,1662,198,1007,"['pytorch-lightning', 'deep-learning', 'machine-learning', 'pytorch', 'tasks-flash', 'classification', 'tabular-data', 'object-detection', 'icevision', 'open3d', 'fiftyone', 'torch-geometric', 'pytorch-video']",13166
1100,Boris-code/feapder,1660,305,769,"['scrapy', 'feapder', 'spider', 'crawler', 'python', 'feaplat']",1307
1101,alibaba/AliceMind,1637,262,50,"['nlp', 'bert', 'natural-language-processing', 'deep-learning']",27175
1102,Free-TV/IPTV,1629,434,1026,"['help-wanted', 'looking-for-contributors']",1376
1103,openai/improved-diffusion,1616,289,9,[],52
1104,bczsalba/pytermgui,1582,44,1396,"['python3', 'python', 'typing', 'tui', 'terminal', 'ansi-escape-sequences', 'ansi-escape-codes', 'gui', 'pytermgui', 'cross-platform', 'ansi', 'cli', 'command-line', 'console']",54606
1105,opengeos/leafmap,1568,207,762,"['ipyleaflet', 'folium', 'mapping', 'python', 'geopython', 'jupyter-notebook', 'jupyter', 'gis', 'dataviz', 'data-science', 'whiteboxtools', 'geospatial', 'geospatial-analysis', 'leafmap', 'streamlit', 'streamlit-webapp', 'plotly', 'pydeck', 'keplergl']",201232
1106,bigscience-workshop/promptsource,1565,226,748,"['natural-language-processing', 'nlp', 'machine-learning']",6100
1107,deepcam-cn/yolov5-face,1560,420,132,"['yolov5', 'tensorrt', 'retinaface', 'scrfd', 'tinaface', 'yolo', 'pytorch', 'arcface', 'shufflenet', 'blazeface', 'yolov7']",10237
1108,zju3dv/NeuralRecon,1548,237,51,"['3d-reconstruction', '3d-vision']",8470
1109,microsoft/torchgeo,1544,182,1325,"['pytorch', 'torchvision', 'datasets', 'models', 'transforms', 'remote-sensing', 'deep-learning', 'earth-observation']",87734
1110,Beckschen/TransUNet,1540,374,24,[],26
1111,blankly-finance/blankly,1537,208,1559,"['cryptocurrency', 'bot-framework', 'investment', 'bots', 'bot', 'coinbase', 'binance', 'blankly', 'stocks', 'platform', 'framework', 'trading', 'trading-bot', 'trading-strategies', 'python', 'crypto', 'algotrading']",2535
1112,centerofci/mathesar,1534,219,9852,"['python', 'django', 'sqlalchemy', 'javascript', 'typescript', 'svelte', 'sveltejs', 'django-rest-framework', 'postgresql', 'postgres', 'database-management', 'database-gui', 'airtable-alternative', 'rest-api', 'restful-api', 'automatic-api']",38184
1113,EtteGit/EnragedRabbitProject,1534,266,482,"['voron', 'multimaterial', 'mmu', 'carrot-feeder', 'klipper', 'ercf']",448724
1114,kingyiusuen/image-to-latex,1498,243,57,"['pytorch', 'deep-learning', 'transformer', 'encoder-decoder', 'streamlit-webapp', 'latex', 'end-to-end-machine-learning', 'computer-vision']",712
1115,Miraclelucy/dive_into_deep_learning,1457,360,97,[],111
1116,seatgeek/thefuzz,1451,97,34,[],101
1117,microsoft/Graphormer,1430,247,68,"['graph', 'transformer', 'deep-learning', 'ai4science', 'molecule-simulation']",7340
1118,yihong0618/GitHubPoster,1419,232,1185,"['strava', 'gpx', 'leetcode', 'twitter', 'shanbay', 'bilibili', 'youtube', 'duolingo', 'github-svg-poster', 'xhr', 'gitlab', 'skyline', 'kindle', 'wakatime', 'dota2']",153034
1119,dbisu/pico-ducky,1418,339,47,[],4356
1120,isl-org/DPT,1417,203,116,[],498
1121,whai362/PVT,1407,212,233,"['transformer', 'backbone', 'pvt', 'detection', 'segmentation', 'pvtv2']",15173
1122,open-mmlab/mmgeneration,1395,192,597,"['generative', 'gan', 'pytorch', 'mmcv', 'openmmlab', 'generative-adversarial-network', 'diffusion-models']",27845
1123,Wanderson-Magalhaes/Modern_GUI_PyDracula_PySide6_or_PyQt6,1371,364,9,[],503
1124,THUDM/CogView,1338,153,14,"['text-to-image', 'transformers', 'pretrained-models', 'pytorch']",12954
1125,PrithivirajDamodaran/Gramformer,1331,157,73,"['grammar-checker', 'grammar', 'grammar-error-correction', 'grammar-correction']",1711
1126,CodeXBotz/File-Sharing-Bot,1326,3538,275,"['python3', 'telegram-bot', 'pyrogram', 'pyrogram-bot', 'telegram', 'telegram-bot-api', 'filestore', 'codexbotz', 'python', 'bot', 'heroku', 'koyeb', 'railway']",246
1127,THUDM/GLM,1323,145,769,[],3054
1128,Nixtla/neuralforecast,1315,132,967,"['deep-learning', 'forecasting', 'esrnn', 'nbeats', 'nbeatsx', 'time-series', 'pytorch', 'transformer', 'nhits', 'neural-network', 'machine-learning', 'deep-neural-networks', 'deepar', 'tft']",54129
1129,hukaixuan19970627/yolov5_obb,1267,338,115,"['yolov5', 'detection', 'dota', 'rotation', 'oriented', 'aerial-imagery', 'rotated-object']",18588
1130,HashPals/Name-That-Hash,1260,86,339,"['hash', 'infosec', 'cyber', 'security', 'hacking', 'tool', 'tryhackme', 'hacktoberfest', 'hackthebox', 'ctf', 'ctf-tools', 'hashing', 'python']",8344
1131,fogleman/sdf,1255,93,195,"['signed-distance-functions', 'sdf', 'python', 'mesh', '3d', '3d-printing', '3d-models']",8439
1132,dorarad/gansformer,1252,142,321,"['transformers', 'gans', 'generative-adversarial-networks', 'image-generation', 'scene-generation', 'compositionality', 'attention']",742
1133,yqchilde/JDMemberCloseAccount,1236,375,254,"['python', 'selenium', 'captcha', 'easyocr', 'baidu-ocr', 'aliyun-ocr']",68491
1134,compphoto/BoostingMonocularDepth,1232,170,64,[],56865
1135,patrick-kidger/torchtyping,1214,27,62,"['tensors', 'named-tensors', 'shape', 'pytorch', 'typing', 'python-typing']",101
1136,isl-org/PhotorealismEnhancement,1198,84,18,[],61160
1137,permitio/opal,1195,91,1459,"['authorization', 'policy-as-code', 'policy', 'realtime', 'websocket', 'pubsub', 'microservices', 'opa', 'opal', 'oso', 'open-policy-agent']",4233
1138,breakdowns/slam-mirrorbot,1189,4789,896,"['telegram-bot', 'mirror-bot', 'python', 'google-drive', 'pyrogram', 'youtube-dl', 'uptobox', 'shortener', 'qbittorrent', 'aria2', 'heroku', 'heroku-bot', 'torrent-downloader', 'torrent-search', 'rclone', 'team-drive', 'mirrorbot', 'mega', 'hacktoberfest', 'telegram-mirror-bot']",1820
1139,zhimingshenjun/DD_Monitor,1184,112,253,[],14449
1140,autonomousvision/giraffe,1178,167,8,"['cvpr2021', 'generative-model', 'generative-modelling', 'generative-adversarial-network', 'nerf', 'implicit-surfaces', 'neural-scene-representations']",30978
1141,curtinlv/JD-Script,1176,529,402,[],942
1142,claffin/cloudproxy,1161,55,178,"['cloud', 'proxy', 'proxy-server', 'scraping']",836
1143,vturrisi/solo-learn,1151,136,357,"['simclr', 'nvidia-dali', 'contrastive-learning', 'pytorch', 'pytorch-lightning', 'barlow-twins', 'self-supervised-learning', 'swav', 'byol', 'moco', 'simsiam', 'vicreg', 'nnclr', 'dino', 'deepcluster', 'ressl', 'vibcreg', 'transformer-models', 'mae', 'masked-input-prediction']",5201
1144,dqzg12300/fridaUiTools,1148,291,153,[],289112
1145,xingyizhou/CenterNet2,1147,179,1337,"['object-detection', 'coco']",5112
1146,facebookresearch/TimeSformer,1138,176,37,[],481
1147,roman-right/beanie,1136,110,383,"['mongodb', 'pydantic', 'asynchronous', 'asyncio', 'motor', 'beanie', 'mongo', 'async', 'python', 'orm', 'odm', 'pymongo']",1558
1148,Tkd-Alex/Twitch-Channel-Points-Miner-v2,1134,216,736,"['script', 'streaming', 'bot', 'channel-points', 'miner', 'python', 'twitch']",1907
1149,google/nerfies,1124,158,16,"['neural-rendering', 'nerf', '3d', 'neural-network', 'machine-learning']",171
1150,EASY233/Finger,1093,132,113,[],24802
1151,nathom/streamrip,1087,122,645,"['qobuz', 'deezer', 'soundcloud', 'hi-res', 'lossless-music', 'tidal']",5800
1152,google/osv.dev,1079,118,782,"['security', 'security-tools', 'vulnerability-scanners', 'vulnerability-management', 'vulnerability', 'vulnerability-databases']",16119
1153,ramnes/notion-sdk-py,1075,87,172,"['notion', 'notion-api', 'async', 'python', 'httpx', 'dataclasses', 'python-client', 'api-client']",2217
1154,MShawon/YouTube-Viewer,1069,634,207,"['youtube-viewer', 'youtube-views', 'youtube-view-bot', 'youtube-bot', 'python-bot', 'selenium-bot', 'selenium-youtube', 'youtube', 'bots', 'viewbot', 'chromedrivers', 'proxies', 'youtube-video', 'youtube-livestream', 'youtube-live', 'youtube-stream']",45836
1155,gaasedelen/tenet,1050,92,31,"['reverse-engineering', 'ida-pro', 'idapython', 'execution-trace', 'hexrays', 'trace-explorer', 'ida']",6428
1156,python-lsp/python-lsp-server,1044,125,502,[],1326
1157,sourabh-joshi/awesome-quincy-larson-emails,1027,121,198,[],2594
1158,stark0de/nginxpwner,1026,107,67,[],55
1159,joouha/euporie,1024,24,904,"['jupyter-notebook', 'jupyter', 'python', 'prompt-toolkit', 'tui', 'ipynb', 'euporie', 'kitty', 'sixel', 'ipython-notebook', 'ipython', 'terminal-graphics', 'vim']",2876
1160,The-AI-Summer/self-attention-cv,1017,134,72,"['deep-learning', 'transformer', 'transformers', 'self-attention', 'attention-mechanism', 'attention', 'machine-learning', 'machine-learning-algorithms', 'artificial-intelligence']",298
1161,israel-dryer/ttkbootstrap,1014,147,953,"['ttk', 'tkinter', 'tkinter-python', 'ttkthemes', 'gui', 'tkinter-gui', 'tkinter-gui-library', 'tkinter-gui-toolkit', 'ttk-themes', 'python-gui-tkinter', 'python-gui', 'python-gui-development', 'python-gui-programming', 'themes']",43885
1162,dandelin/ViLT,1011,167,19,['vision-and-language'],1443
1163,bytedance/music_source_separation,1010,171,48,[],1306
1164,Tencent/TFace,1008,192,43,[],24704
1165,HXSecurity/DongTai,1003,114,4993,[],57736
1166,babysor/MockingBird,27889,4106,176,"['ai', 'speech', 'pytorch', 'deep-learning']",130830
