,Full_names,Stars,Num_Forks,Num_Commits,Topics,Size
0,liyanage/macosx-shell-scripts,113,13,198,198,190
1,vpulim/mango,100,17,28,28,332
2,qoda/python-wkhtmltopdf,105,40,80,80,45
3,ryancox/motionless,99,28,86,86,93
4,rw/plainsight,104,10,54,54,26
5,progval/Supybot-plugins,106,65,1518,1518,4534
6,ameerkat/imdb-to-sql,102,33,45,45,203
7,geier/pycarddav,99,35,573,573,911
8,ivyl/gedit-mate,99,28,55,55,876
9,stocyr/IcarusTouch,105,15,26,26,28685
10,kennethreitz/ghsync,102,15,41,41,16
11,clevercss/clevercss,100,12,181,181,264
12,bartTC/django-markup,122,38,125,125,151
13,sciyoshi/django-dbsettings,98,37,181,181,227
14,repoze/repoze.lru,101,25,102,102,96
15,CIRCL/bgp-ranking,99,17,1212,1212,5120
16,LumaPictures/LumaNukeGizmos,112,43,6,6,162
17,ianozsvald/EuroPython2011_HighPerformanceComputing,100,20,78,78,5211
18,ianmackinnon/png2svg,145,68,7,7,192
19,jaredly/codetalker,98,25,373,373,959
20,davedash/mysql-anonymous,106,31,13,13,9
21,dagwieers/asciidoc-odf,98,26,144,144,574
22,xolox/dedupfs,114,13,31,31,136
23,uploadcare/pyuploadcare,113,33,898,898,3087
24,paltman-archive/nashvegas,98,18,191,191,137
25,wesabe/fixofx,99,29,24,24,464
26,dag/attest,100,15,493,493,533
27,liut/imsto-python-old,97,19,99,99,526
28,roopeshvaddepally/python-ebay,101,51,121,121,138
29,gears/gears,96,14,312,312,810
30,stefankoegl/python-json-pointer,122,35,166,166,139
31,diogobaeder/pycket,98,28,85,85,67
32,ewa/python-webcrawler,105,73,11,11,9
33,openlabs/Microsoft-Translator-Python-API,100,38,43,43,347
34,MicahCarrick/gedit-source-code-browser,99,45,11,11,47
35,doctrine/orm-documentation,96,100,566,566,1366
36,sontek/pyramid_celery,102,60,189,189,129
37,garethr/cloth,97,13,8,8,151
38,coleifer/wtf-peewee,108,29,139,139,175
39,RyanBalfanz/django-sendgrid,97,25,480,480,409
40,drewcrawford/Phone-Pipe,97,4,20,20,152
41,apavlo/py-tpcc,115,75,62,62,187
42,Tristramg/osm4routing,105,29,46,46,90
43,dataiap/dataiap,100,85,198,198,83184
44,beanstalkd/pybeanstalk,100,14,141,141,153
45,otsaloma/nfoview,116,13,583,583,1160
46,garybernhardt/dingus,97,23,124,124,104
47,openplans/openblock-old,97,17,2428,2428,10441
48,thruflo/ntorque,99,4,198,198,699
49,atareao/Touchpad-Indicator,112,22,135,135,3528
50,refinery-platform/refinery-platform,100,21,10021,10021,130033
51,pafcu/vimsplain,102,6,20,20,35
52,senchalabs/android-tools,97,37,43,43,2166
53,talsafran/domainr,97,8,36,36,173
54,bgolub/tornado-blog,99,19,88,88,80
55,rmayr/dvcs-autosync,97,14,194,194,207
56,craigds/django-fieldsignals,106,11,69,69,55
57,ask/redish,98,17,92,92,206
58,aricaldeira/PySPED,103,61,652,652,18063
59,simonw/django-redis-monitor,96,9,26,26,132
60,scastillo/siesta,97,19,42,42,316
61,paulsm/pyzeroconf,102,22,2,2,124
62,ecometrica/django-vinaigrette,99,33,98,98,93
63,riptano/cassandra-dtest-deprecated,95,82,5004,5004,18140
64,ofri/Open-Knesset,96,69,4243,4243,26396
65,tito/pymt,96,31,2545,2545,60112
66,strohel/PyBayes,96,19,438,438,3076
67,tiddlyweb/tiddlyweb,101,23,1889,1889,3899
68,Aaronontheweb/scaffold-py,96,24,70,70,217
69,vak/makefile2dot,106,13,11,11,286
70,lucastheis/django-publications,101,46,168,168,300
71,kennethreitz/python-github3,101,18,17,17,181
72,senko/dj-skeletor,96,24,94,94,400
73,irokez/Pyrus,98,33,42,42,2049
74,notanumber/gitst2,94,4,36,36,19
75,MostAwesomeDude/txWS,95,27,109,109,76
76,mackstann/hash-table-shootout,98,29,21,21,194
77,cd34/apex,95,28,429,429,818
78,Jasonra/XBMC-PseudoTV,94,38,331,331,5047
79,qoda/python-mailer,99,61,27,27,15
80,pinax/pinax-comments,97,26,163,163,291
81,nat/trackmac,95,21,7,7,91
82,jnordberg/sublime-colorpick,96,6,28,28,36
83,nengo/nengo-1.4,96,21,2421,2421,187992
84,arshaw/scrapemark,97,31,10,10,25
85,lericson/simples3,95,34,167,167,611
86,NetAngels/django-webodt,94,43,43,43,421
87,riverrun/genxword,131,34,315,315,966
88,stephrdev/django-formwizard,95,27,109,109,326
89,vim-scripts/VOoM,98,14,30,30,985
90,nowells/django-pluggables,95,7,79,79,4018
91,barneygale/MCRcon,103,34,23,23,12
92,bitprophet/spec,95,16,185,185,169
93,deactivated/python-iso3166,120,32,83,83,83
94,drewconway/strata_bootcamp,95,18,147,147,101415
95,1stvamp/hippybot,95,37,128,128,107
96,linuxmint/mintinstall,111,141,568,568,7899
97,nipy/pbrain,94,18,146,146,2440
98,rubys/feedvalidator,100,39,978,978,6848
99,aidanlister/django-facebook,95,23,34,34,163
100,Element-34/py.saunter,94,33,356,356,18111
101,ghewgill/pyqver,99,13,46,46,160
102,mkorpela/RoboMachine,96,20,211,211,167
103,internetarchive/bookserver,106,17,251,251,296
104,aht/stream.py,94,11,95,95,187
105,jordoncm/youtube-dl-playlist,91,40,23,23,256
106,aparrish/rwet-examples,95,31,30,30,2897
107,Pylons/pyramid_debugtoolbar,95,78,1170,1170,8835
108,thorsummoner/duplicate-files,96,28,11,11,246
109,DIRACGrid/DIRAC,104,165,36036,36036,83211
110,lupeke/python-firmata,92,22,26,26,141
111,holloway/docvert,91,8,122,122,1010
112,albertz/pydbattach,97,6,90,90,693
113,c00w/bitHopper,94,55,3202,3202,10433
114,rancavil/tornado-webservices,93,32,119,119,594
115,danielfm/django-flash,92,9,194,194,840
116,initpy/selficious,93,11,10,10,1341
117,Parisson/Telemeta,110,35,3627,3627,31065
118,eguven/python3-memcached,95,91,97,97,113
119,defnull/multipart,109,29,102,102,183
120,peo3/cgroup-utils,100,21,258,258,243
121,driftx/Telephus,93,28,324,324,782
122,grmcom/TouchLive,102,31,6,6,65
123,dorkitude/dstruct,94,1,30,30,126
124,andreyfedoseev/django-less,92,21,45,45,192
125,disqus/porkchop,92,12,148,148,209
126,migurski/Skeletron,98,9,173,173,414
127,mrako/python-example-project,93,60,45,45,29
128,schmir/bbfreeze,92,22,381,381,921
129,fhcrc/seqmagick,101,21,513,513,2354
130,BonsaiDen/twitter-text-python,91,20,56,56,235
131,hrs/markov-sentence-generator,94,27,11,11,197
132,jcbagneris/fms,97,21,202,202,403
133,jacobian/openstack.compute,92,26,91,91,262
134,toastdriven/microsearch,105,20,18,18,186
135,exelearning/iteexe,107,43,5098,5098,541108
137,stephenmcd/gunicorn-console,90,4,59,59,98
138,mmerickel/pyramid_auth_demo,93,24,41,41,75
139,Bcfg2/bcfg2,93,56,8607,8607,15465
140,jonthornton/wp2tumblr,88,18,22,22,30
141,liferay/git-tools,88,190,133,133,193
142,moraes/webapp-improved,91,15,411,411,5214
143,hmarr/django-debug-toolbar-mongo,92,35,50,50,307
144,log4mongo/log4mongo-python,104,35,143,143,120
145,ericholscher/django-testing-docs,94,26,35,35,37
146,ameyp/CscopeSublime,90,38,125,125,77
147,katzj/ami-creator,90,26,36,36,564
148,winhamwr/mixpanel-celery,94,40,200,200,667
149,SirAnthony/slpp,110,43,55,55,71
150,timdoug/unpkg,116,17,43,43,609
151,labjack/LabJackPython,104,73,567,567,1240
152,eblot/pybootd,95,30,84,84,254
153,pediapress/mwlib,94,33,4262,4262,15174
154,asenchi/proclaim,91,8,18,18,140
155,rlisagor/pynetlinux,99,31,29,29,44
156,textmate/latex.tmbundle,97,64,1500,1500,6250
157,trolldbois/sslsnoop,99,14,316,316,1358
158,ezag/pyeuclid,94,40,105,105,66
159,vog/beautify_git_hash,93,7,19,19,108
160,kivutar/tethical,91,32,283,283,40604
161,pablorecio/django-qrcode,89,34,23,23,139
162,ryanmark/django-facebookconnect,90,22,43,43,151
163,recurly/recurly-client-python,93,75,384,384,2635
164,wickman/pystachio,92,22,130,130,262
165,redcap-tools/PyCap,130,66,446,446,2573
166,trolldbois/python-haystack,91,31,1823,1823,59745
167,netguy204/roku_media_server,90,22,287,287,21934
168,pims/retwis-py,90,28,8,8,186
169,steiza/tinyfeedback,88,9,49,49,235
170,trevlovett/Python-Ant-Colony-TSP-Solver,97,50,11,11,11
171,digitalfox/pydici,105,56,3517,3517,10721
172,ddfisher/HaPy,96,9,73,73,504
173,philippWassibauer/django-activity-stream,89,7,60,60,150
174,seomoz/url-py,101,18,171,171,376
175,Infinidat/infi.docopt_completion,111,9,102,102,67
176,hashdist/hashdist,105,36,757,757,2517
177,FireFart/HashCollision-DOS-POC,98,26,30,30,837
178,its-rigs/Trolly,100,30,139,139,122
179,django-predicate/django-predicate,101,4,141,141,106
180,iocast/featureserver,100,37,113,113,1481
181,un33k/python-emailahoy,103,19,27,27,24
182,aspiers/ly2video,118,17,433,433,3335
183,scottgarner/BeetBox,100,30,25,25,1522
184,noklesta/SublimeRailsNav,99,15,58,58,47
185,unifi-hackers/unifi-lab,102,34,60,60,87
186,gitenberg-dev/gitberg,101,18,645,645,14472
187,linuxmint/mintstick,130,66,264,264,593
188,jakubroztocil/podcats,109,29,84,84,47
189,ejeschke/ginga,112,70,2679,2679,71115
190,luopio/py-thermal-printer,104,44,58,58,66
191,chaordic/tiopatinhas,98,25,103,103,103
192,cyface/django-termsandconditions,102,49,655,655,1068
193,karesansui/karesansui,106,29,266,266,2735
194,duosecurity/duo_client_python,117,108,377,377,488
195,dewy721/EMC-2-Arduino,109,72,59,59,3216
196,bogdal/django-gcm,99,39,119,119,106
197,filepicker/filepicker-django,96,29,99,99,686
198,perrygeo/python-mbtiles,100,24,15,15,2560
199,jperla/neural,98,51,35,35,2170
200,bvanheu/pytoutv,97,23,651,651,942
202,playpauseandstop/rororo,103,9,514,514,1403
203,TehMillhouse/PyMarkovChain,97,17,48,48,362
204,mysociety/sayit,99,30,1310,1310,5968
205,ahmontero/dop,98,22,71,71,547
206,laoqiu/redis-admin,99,42,7,7,252
207,TingPing/plugins,100,42,348,348,225
208,jarhart/SublimeSBT,98,10,99,99,93
209,alaingilbert/pyogame,112,69,513,513,3079
210,okfn/dataconverters,100,32,249,249,947
211,simondlr/Django-Celery-Rabbitmq-full-example,93,39,7,7,124
213,kivy/kivy-remote-shell,104,35,31,31,268
214,mozilla-services/powerhose,98,12,205,205,351
215,no-dice/django-bootstrap-themes,100,20,51,51,1333
216,trungdong/prov,109,39,756,756,2590
217,hhuuggoo/ZmqWebBridge,99,11,43,43,184
218,globocom/tornado-es,97,32,137,137,152
219,micahcc/i3-wm-scripts,101,13,56,56,32
220,doobeh/Flask-S3-Uploader,97,28,15,15,12
221,labyrinth-team/labyrinth,97,31,362,362,1355
222,VisTrails/VisTrails,98,37,6696,6696,140275
223,oVirt/vdsm,130,188,14868,14868,59432
224,zilongshanren/dotfiles,98,44,592,592,12004
225,autotest/virt-test,98,139,5646,5646,44690
226,saghul/tornaduv,96,15,124,124,72
227,CamDavidsonPilon/Python-Numerics,97,45,37,37,310
228,tcstewar/ccmsuite,95,57,17,17,209
229,dveselov/python-yandex-translate,95,19,138,138,61
230,douban/CaoE,98,28,55,55,208
231,paulc/gmail-sender,100,39,31,31,32
232,openxc/openxc-python,103,44,809,809,1446
233,getsentry/sentry-jira,95,34,192,192,190
234,jeffbryner/pyioc,94,13,34,34,84352
235,CoAxLab/DeBaCl,99,24,303,303,6101
236,nullnull/simstring,116,16,22,22,1260
237,mssun/android-apps-crawler,95,53,70,70,79
239,richq/cmake-lint,100,15,47,47,50
240,shell909090/antigfw,93,13,162,162,514
241,sublee/korean,96,19,133,133,178
242,geertj/gruvi,95,10,433,433,894
243,mcanet/STL-Volume-Model-Calculator,112,45,31,31,21
244,coderanger/supervisor-stdout,107,46,11,11,6
245,closeio/Flask-gzip,94,43,26,26,10
246,hannseman/hipsaint,96,39,94,94,62
247,codebox/bayesian-classifier,101,45,13,13,23
248,lmartinking/webscreensaver,105,29,61,61,55
249,JuliaEditorSupport/Julia-sublime,110,34,183,183,488
250,cssaheel/dissectors,103,42,21,21,333
251,jdiez17/pastepm,94,4,11,11,1004
252,viticci/pythonista-scripts,97,14,4,4,109
253,core/uricore,93,5,172,172,318
254,unitedstates/uscode,97,18,62,62,10074
255,bitlabstudio/django-libs,96,27,489,489,790
256,btimby/fulltext,100,19,618,618,15177
257,patapizza/pylouvain,106,70,34,34,1960
258,mcphail/linux_huawei_unlocker,104,52,21,21,20
259,pmonta/gerber2graphtec,99,37,35,35,48
260,bundestag/gesetze-tools,101,20,115,115,26100
261,mavenlin/wrap_dll,123,40,31,31,641
262,ogom/sublimetext-markdown-slideshow,93,18,40,40,846
263,bstrdsmkr/1Channel,94,65,687,687,17070
264,openstack/python-cinderclient,96,144,1811,1811,4099
265,superdesk/Live-Blog,94,41,13037,13037,409758
266,lingpy/lingpy,108,33,1740,1740,26488
267,WilldooIT/Pentaho-reports-for-OpenERP,95,114,314,314,463
268,wsadminlib/wsadminlib,100,74,76,76,278
269,bradmontgomery/django-redis-metrics,95,23,390,390,1309
270,cykl/infoqscraper,92,13,161,161,217
271,christiangoltz/shaape,101,17,183,183,8228
272,ConanChou/Unix-as-IDE--Chinese-,99,12,84,84,810
273,borismus/lightning,91,12,97,97,7085
274,karlcow/markdown-testsuite,94,25,125,125,978
275,elmotec/massedit,107,15,178,178,157
276,jvanasco/metadata_parser,111,17,158,158,324
277,pistolero/python-scss,94,10,70,70,4306
278,ashishrv/pyzmqnotes,94,83,37,37,309
279,pudquick/pyMacWarranty,96,29,43,43,263
280,Yipit/parsible,90,40,37,37,277
281,shoebot/shoebot,108,24,1930,1930,22813
282,jarod2d/sublime_valign,91,7,33,33,23
284,dobarkod/django-restless,92,18,112,112,97
285,cloudenvy/cloudenvy,90,21,287,287,672
286,akrabat/SublimeFunctionNameDisplay,90,18,48,48,19
287,nigelbabu/pppconverter,150,47,91,91,4430
288,stenyak/breakbot,92,35,118,118,393
289,opbeat/opbeat_python,90,40,2251,2251,4609
290,xgenvn/InputHelper,90,22,22,22,219
291,aussieaddons/repo,92,48,364,364,113176
292,snoack/cocktail-search,92,15,74,74,279
293,aszlig/hetzner,115,35,170,170,211
294,qnub/django-boto,92,26,82,82,6027
295,benma/pysph,101,18,31,31,980
296,prymitive/bootstrap-breadcrumbs,93,37,241,241,252
297,jonathanslenders/python-deployer,93,17,476,476,2227
298,pennersr/django-jhouston,95,9,6,6,96
299,isoteemu/sports-tracker-liberator,91,31,23,23,209
300,brianhornsby/script.openvpn,89,32,51,51,2420
301,DanChianucci/Eagle2Kicad,92,28,90,90,154
302,jakecoffman/flask-tutorial,91,72,17,17,51
303,stevenseeley/heaper,92,28,60,60,370
304,vishnubob/snowflake,100,20,57,57,30564
305,edoburu/django-debugtools,95,10,135,135,475
306,Frimkron/Ascidia,100,16,165,165,560
307,soxofaan/duviz,100,16,137,137,487
308,andreikop/qutepart,100,29,1008,1008,4650
309,gtaylor/django-dynamodb-sessions,91,25,46,46,31
310,pandemicsyn/asana,92,61,79,79,643
311,akira-cn/sublime-gbk,92,37,16,16,17
312,eve-val/evelink,91,29,619,619,895
313,browning/comment-troll-classifier,92,7,1,1,493
314,cubicle-vdo/xbmc-israel,89,125,974,974,181441
315,robotools/robofab,103,33,327,327,5732
316,jmaupetit/md2pdf,146,27,110,110,183
317,pavlobaron/wpcorpus,99,15,8,8,141
318,biodiv/anycluster,102,18,160,160,1247
319,dps/rpi-timelapse,104,37,12,12,145
320,pengyao/salt-zabbix,98,61,10,10,1609
321,sandiegopython/test-driven-django-development,104,33,438,438,2153
322,perrygeo/pyimpute,115,34,77,77,1072
323,Reactive-Extensions/RxPy,102,10,159,159,520
324,cascremers/pdfdiff,147,11,9,9,10
325,nims11/IPod-Shuffle-4g,108,33,153,153,145
326,jum4/sublime-sqlexec,98,48,83,83,871
327,jbochi/live_thumb,99,12,97,97,59
328,cgbystrom/spotify-local-http-api,105,17,6,6,143
329,09th/YABEE,105,36,121,121,9764
330,isnowfy/collaborative-editor,101,21,1,1,800
331,acoomans/instagram-filters,108,31,4,4,408
332,oconnor663/fbmessenger,103,25,156,156,875
333,GothenburgBitFactory/tasklib,123,20,514,514,401
334,juanriaza/python-mega,104,33,18,18,182
335,pellaeon/bsd-cloudinit,103,28,446,446,882
336,hay86/fdfs_client-py,102,66,33,33,93
337,joeledenberg/DigitRecognition,96,44,2,2,1621
338,playmusicdecrypter/playmusicdecrypter,94,33,9,9,227
339,h3/django-pdfutils,100,13,89,89,57
341,DrAshBooth/PyLOB,133,52,60,60,237
342,MrYsLab/s2a_fm,101,61,93,93,14670
343,melissaboiko/myougiden,102,12,317,317,254
344,codecov/timestring,102,25,149,149,147
345,emilybache/KataTrainReservation,110,83,64,64,62
346,ivanov/bipython,100,15,91,91,88
347,otoolep/stormkafkamon,97,44,69,69,42
348,gregcotten/pylut,112,34,115,115,111
349,goodfeli/galatea,105,39,2639,2639,187227
350,wildfish/wildfish-django-starter,104,15,191,191,191
351,db-art/mysql-statsd,99,35,118,118,107
352,bboe/flask-image-uploader,104,30,35,35,21
353,Kuniz/alfnaversearch,185,16,126,126,6445
354,koutheir/libcxx-pretty-printers,120,41,37,37,66
355,mutian/Sublime-CSS-Format,100,28,80,80,259
356,addthis/ssync,101,19,16,16,19
357,internetarchive/warctools,120,26,258,258,285
358,datacenter/who-moved-my-cli,99,51,42,42,67
359,Cloud-CV/py-cloudcv,98,55,129,129,1472
360,pydap/pydap,117,80,626,626,8928
361,SublimeLinter/SublimeLinter-annotations,104,13,106,106,60
362,catherinedevlin/opensourceshakespeare,101,21,15,15,12891
363,travmik/ZenTabs,102,16,65,65,368
364,enginespot/js-beautify-sublime,98,28,45,45,677
365,deanishe/alfred-smartfolders,119,7,53,53,2329
366,csawyerYumaed/pyOwnCloud,98,17,191,191,182
367,amplab/benchmark,97,59,39,39,58803
368,nikoloss/iceworld,99,32,46,46,50
369,Theofilos-Chamalis/edX-6.00.1x-Introduction-to-Computer-Science-and-Programming,101,55,16,16,27
370,archerhu/scel2mmseg,96,32,5,5,89
371,unitedstates/inspectors-general,102,22,1820,1820,1817
372,rodrigob/circulant_matrix_tracker,99,37,5,5,360
373,dc414/Upnp-Exploiter,102,51,5,5,116
374,Newsman/MailToJson,104,37,30,30,29
375,limifly/ntpserver,115,81,10,10,126
376,coyotebush/github-network-analysis,97,12,102,102,2321
377,symoro/symoro,110,49,387,387,700
378,Lukasa/httpcache,98,9,55,55,209
379,mricon/grokmirror,96,18,390,390,969
380,okfde/fragdenstaat_de,113,16,2924,2924,41305
381,ENCODE-DCC/chip-seq-pipeline,113,50,884,884,19374
382,FRC4564/Xbox,110,37,18,18,18
383,csvsoundsystem/federal-treasury-api,102,26,733,733,17738
384,denizalti/openreplica,99,22,1415,1415,8166
385,MattDMo/PythonImproved,93,11,247,247,468
386,mabl/pyRigolWFM,99,22,20,20,297
387,greyblue9/pacman-python,121,83,28,28,41689
388,Wiredcraft/dopy,95,57,80,80,103
389,expyriment/expyriment,106,36,1581,1581,8761
390,danilochilene/Pyora,109,79,57,57,58
391,piskvorky/sim-shootout,98,28,35,35,264
392,syngan/vim-vimlint,96,9,457,457,540
394,sam-cox/pytides,123,39,33,33,47
395,emilmont/pyStatParser,105,47,24,24,781
396,Svenito/usblock,98,23,76,76,93
397,davidism/basic_flask,103,23,4,4,5
398,caosiyang/py-mongo-sync,104,44,118,118,198
399,yinwang0/psydiff,109,70,48,48,90
400,xiaoyao9933/puredns,96,23,31,31,223
401,metaist/pdfmerge,100,22,48,48,15026
402,twolfson/sublime-hooks,96,3,40,40,292
403,matham/ffpyplayer,113,35,389,389,29220
404,cloudaice/simple-data,93,31,317,317,8210
405,cfpb/clouseau,97,24,135,135,1361
406,dmpayton/foaas-python,103,14,27,27,310
407,taniwha/io_object_mu,111,44,784,784,916
408,kernel1983/tornado_apns,95,20,40,40,35
409,kyamaguchi/SublimeObjC2RubyMotion,92,7,84,84,850
410,Xof/django-pglocks,105,28,36,36,22
411,JoFrhwld/FAVE,111,35,258,258,196204
412,voxpupuli/pypuppetdb,93,73,478,478,637
413,perone/protocoin,97,27,56,56,68
414,nikipore/alfred-firefoxbookmarks,102,12,53,53,877
415,shawntan/python-crf,99,55,29,29,248
416,bitlabstudio/django-reusable-app-template,95,17,91,91,60
417,fortyninemaps/karta,99,11,1336,1336,11248
418,xysun/regex,105,20,30,30,6092
419,mwasilak/txThings,94,43,79,79,999
420,turnbullpress/logstashbook-code,94,52,46,46,62
421,sczesla/PyAstronomy,122,35,970,970,3251
422,lehins/django-smartfields,98,9,183,183,1494
423,MrYsLab/PyMata,93,41,218,218,10427
424,akun/pm,94,28,69,69,2439
425,landscapeio/dodgy,112,19,70,70,51
426,mdshw5/fastqp,103,16,180,180,2697
427,maximsch2/SublimeIPythonNotebook,95,10,89,89,144
428,mpodroid/door-berry,94,22,25,25,188
429,BlackArch/sploitctl,102,42,146,146,159
430,shirtsgroup/InterMol,140,53,1185,1185,133445
431,NLeSC/xtas,93,33,429,429,1937
432,wyplay/pytracemalloc,93,7,101,101,146
433,gaqzi/ansible-ssh-config,94,35,37,37,66
434,genereese/togo,95,23,152,152,250
435,katholt/srst2,110,62,357,357,2561
436,Q2h1Cg/xss_scan,100,32,3,3,112
437,phihag/ipaddress,104,49,123,123,226
438,BinPro/CONCOCT,105,46,864,864,21767
439,okfn/website,101,131,1089,1089,20407
440,gzb1985/doumibook_weixin,93,41,17,17,243
441,cocagne/pysrp,104,40,109,109,293
442,google/url_diff,95,35,61,61,320
443,sibblegp/coinbase_python,106,57,209,209,283
444,subhaze/CSS-Extended,94,16,150,150,112
445,sontek/snowmachine,99,8,52,52,266
446,jayrambhia/superpixels-SLIC,111,72,4,4,116
447,sk1418/retmux,104,15,104,104,75
448,cenkalti/pypi-notifier,97,15,252,252,307
449,area/CryptoSwitcher,93,42,167,167,519
450,krmaxwell/dns-exfiltration,97,22,3,3,144
451,redapple/parslepy,93,15,150,150,231
452,marcodebe/dicom-ecg-plot,113,65,144,144,4322
453,marcgibbons/django-rest-framework-docs,93,33,103,103,711
454,kobotoolbox/kobocat,105,110,9986,9986,24719
455,rouault/dump_gdbtable,116,20,39,39,2503
456,BarkleyUS/mindwave-python,95,52,12,12,154
457,nphoff/saxpy,95,42,24,24,15
458,isislovecruft/obfsproxy,97,22,287,287,608
459,kuujo/yuppy,92,3,105,105,534
460,karan/HNify,92,10,49,49,336
461,adafruit/adafruit-pi-cam,94,43,14,14,294
462,mjhea0/flask-basic-registration,104,56,35,35,30
463,jaysonsantos/jinja-assets-compressor,94,8,249,249,187
464,alerta/zabbix-alerta,95,42,63,63,3418
465,esacteksab/salt-states,92,16,10,10,144
466,Boeeerb/PiGlow,92,36,49,49,2137
467,arvidn/struct_layout,109,17,22,22,17
468,mwielgoszewski/burp-protobuf-decoder,100,28,46,46,380
469,MuckRock/muckrock,103,19,11572,11572,45193
470,MITRECND/yaraprocessor,95,11,14,14,201
471,hatRiot/shellme,104,47,5,5,4
472,calvinmetcalf/topojson.py,93,35,93,93,183
473,stefantalpalaru/deluge-default-trackers,122,21,50,50,333
474,intel/pm-graph,110,39,1292,1292,20196
475,JackonYang/renren,92,69,251,251,12072
476,coddingtonbear/python-measurement,104,42,145,145,163
477,errollw/EyeTab,98,38,24,24,55642
478,ubernostrum/webcolors,127,21,294,294,396
479,nathangrigg/vimhelppdf,97,15,53,53,36
480,spacecowboy/AndroidGCMTutorial,88,16,14,14,2972
481,agiz/youtube-mpv,95,11,69,69,766
482,willfarrell/Browsers,93,17,63,63,314209
483,andrewning/alfred-workflows-scientific,101,15,49,49,6704
484,Kozea/tinycss2,125,22,304,304,322
485,crisbal/PlayStoreLinks_Bot,90,19,126,126,95
486,galkan/tools,93,61,159,159,292
487,facelessuser/TabsExtra,98,10,135,135,1761
488,orospakr/vrms-arch,106,10,33,33,24
489,jordan-wright/python-wireless-attacks,91,38,3,3,124
490,Soaa-/django-nested-inlines,91,32,14,14,293
491,tssajo/Minify,91,19,167,167,1691
492,bwesterb/py-seccure,92,24,105,105,134
493,sheriferson/simplestatistics,92,12,148,148,264
494,dgilland/omdb.py,93,23,134,134,104
495,gotlium/antigate,91,21,31,31,74
496,martinling/imusim,102,60,12,12,11358
497,gaqzi/django-emoji,108,15,92,92,4122
498,JohnMaguire/Cardinal,94,38,648,648,745
499,mattrobenolt/proofread,89,11,22,22,192
500,mfitzp/pathomx,91,30,688,688,19350
501,andrew-d/python-multipart,154,29,114,114,206
502,HenrikDK/youtube-xbmc-plugin,89,66,162,162,2814
503,floodlight/loxigen,95,116,2304,2304,4843
504,xzos/PyZDDE,119,64,388,388,28681
505,TomOnTime/timetravelpdb,101,5,8,8,22
506,t2mune/mrtparse,124,38,521,521,2893
507,ZeevG/python-dominant-image-colour,100,28,9,9,2055
508,LightTable/Python,99,50,24,24,71
509,akolpakov/django-unused-media,113,23,107,107,91
511,IvanMalison/okcupyd,105,16,468,468,67137
512,pudo-attic/scrapekit,101,15,76,76,386
513,ironcladlou/GoTools,98,14,143,143,750
514,dsacre/mididings,112,31,706,706,1434
515,diffbot/diffbot-python-client,106,37,38,38,57
516,jiyfeng/DPLP,113,33,18,18,4895
517,thieman/py-dag,108,55,45,45,25
518,harmslab/pdbtools,135,58,77,77,249
519,ndaniel/fusioncatcher,119,66,417,417,12805
520,anfractuosity/ultrasonicnetworking,109,9,4,4,8
521,PySimulator/PySimulator,113,31,323,323,136091
522,openstack/ironic-python-agent,106,117,2404,2404,4888
523,iphelix/ida-patcher,107,34,1,1,90
524,glenjarvis/ansible-hands-on,102,112,575,575,5521
525,raman-sc/VASP,122,70,54,54,22434
526,aio-libs-abandoned/aioes,97,29,281,281,346
527,rht/eigenvimrc,97,3,35,35,384
528,rhettg/dmc,98,4,12,12,196
529,CastXML/pygccxml,113,36,1903,1903,16602
530,StevenTso/ACS-ACR122U-NFC-Reader,106,38,9,9,6
531,CymatiCorp/CyKit,119,39,374,374,83579
532,romanorac/discomll,98,8,22,22,605
533,shichao-an/115wangpan,106,24,303,303,1424
534,vwbusguy/sqlite-to-mysql,106,34,9,9,5
535,lutianming/cartoonizer,108,22,20,20,2144
536,ilyaz/PlexDownloader,99,20,76,76,963
537,stleon/vk_friends,102,47,35,35,101
538,jacobian/valor,100,3,27,27,221
539,keithf4/pg_bloat_check,120,34,65,65,165
540,pzread/unstrip,103,24,13,13,141
541,jjgomera/iapws,130,61,362,362,1570
542,yaegashi/ansible-role-blockinfile,99,18,34,34,279
543,zonca/pytest-ipynb,98,19,38,38,459
544,jmwright/cadquery-freecad-module,113,35,725,725,47639
545,fcambus/dnc,102,14,49,49,56
546,libkeepass/libkeepass,102,32,197,197,552
547,elyase/geotext,120,39,45,45,2200
548,esdalmaijer/PyGazeAnalyser,126,80,15,15,2188
549,harrypotterismyname/slack-backup,101,16,29,29,231
550,FactomProject/FactomDocs,98,41,430,430,11672
551,levelfour/machine-learning-2014,97,2,48,48,3516
552,NanYoMy/DHT-simDHT,99,60,7,7,166
553,commonism/iptables-trace,121,26,16,16,14
554,hnsl/unox,100,13,41,41,20
555,flisky/scrapy-phantomjs-downloader,95,34,2,2,140
556,dataculturegroup/box-designer-website,107,54,82,82,1605
557,balzer82/FFT-Python,116,57,5,5,4007
558,SublimeText/UnitTesting,110,31,812,812,916
559,GaetanoCarlucci/CPULoadGenerator,115,53,134,134,315
560,krmaxwell/tinfoleak,99,44,3,3,115
561,PavelBlend/blender-xray,149,33,1997,1997,2864
562,uikit/uikit-sublime,98,36,28,28,358
563,crowdata/crowdata,100,24,129,129,7982
564,honza/lenscap,97,7,22,22,126
565,seznam/pyoo,99,20,75,75,63
